# 1st dimension: Re = np.logspace(np.log10(1.4e6), np.log10(1.05e7), 20); 2nd dimension: alpha = np.arange(-5., 5.5, .5)
-8.926931023597717285e-02,-4.171115532517433167e-02,7.785549852997064590e-03,5.563749000430107117e-02,1.067895144224166870e-01,1.450197845697402954e-01,2.011390775442123413e-01,2.574032843112945557e-01,3.122391700744628906e-01,3.673675060272216797e-01,4.219207465648651123e-01,4.847288429737091064e-01,5.553415417671203613e-01,6.185579299926757812e-01,6.747067570686340332e-01,7.297263741493225098e-01,7.766969799995422363e-01,7.098463773727416992e-01,6.846791505813598633e-01,6.928068399429321289e-01,7.227256298065185547e-01
-9.262187033891677856e-02,-4.387855902314186096e-02,7.345555815845727921e-03,6.021005660295486450e-02,1.133223325014114380e-01,1.516356766223907471e-01,2.081457823514938354e-01,2.647366821765899658e-01,3.207132220268249512e-01,3.760023415088653564e-01,4.314129948616027832e-01,4.976148307323455811e-01,5.629429221153259277e-01,6.213223934173583984e-01,6.783438324928283691e-01,7.309507727622985840e-01,7.598029375076293945e-01,6.894462704658508301e-01,6.777620911598205566e-01,6.939138174057006836e-01,7.258010506629943848e-01
-9.038288146257400513e-02,-4.071405157446861267e-02,1.101711019873619080e-02,6.424672901630401611e-02,1.180665493011474609e-01,1.567270308732986450e-01,2.134660631418228149e-01,2.704097032546997070e-01,3.271917998790740967e-01,3.830897212028503418e-01,4.395413696765899658e-01,5.071338415145874023e-01,5.672093629837036133e-01,6.241624951362609863e-01,6.812036037445068359e-01,7.320060133934020996e-01,7.262627482414245605e-01,6.765797734260559082e-01,6.745232939720153809e-01,6.960727572441101074e-01,7.297776937484741211e-01
-8.925554901361465454e-02,-3.878296166658401489e-02,1.357228402048349380e-02,6.723622232675552368e-02,1.217327415943145752e-01,1.609231531620025635e-01,2.182134389877319336e-01,2.754297256469726562e-01,3.327282667160034180e-01,3.900733292102813721e-01,4.480239152908325195e-01,5.124213695526123047e-01,5.698355436325073242e-01,6.270166039466857910e-01,6.818128228187561035e-01,7.321850061416625977e-01,6.930425763130187988e-01,6.666011810302734375e-01,6.729514598846435547e-01,6.995434761047363281e-01,7.328105568885803223e-01
-8.839465677738189697e-02,-3.730121254920959473e-02,1.566992700099945068e-02,6.983719766139984131e-02,1.248580142855644226e-01,1.645706444978713989e-01,2.223770469427108765e-01,2.799390852451324463e-01,3.377214372158050537e-01,3.955313265323638916e-01,4.554923176765441895e-01,5.150250196456909180e-01,5.724333524703979492e-01,6.289681196212768555e-01,6.826485395431518555e-01,7.309430837631225586e-01,6.677738428115844727e-01,6.584673523902893066e-01,6.728218793869018555e-01,7.026257514953613281e-01,7.370485663414001465e-01
-8.700333535671234131e-02,-3.606855496764183044e-02,1.742662861943244934e-02,7.205487787723541260e-02,1.275094896554946899e-01,1.678046137094497681e-01,2.256236821413040161e-01,2.836186587810516357e-01,3.417178094387054443e-01,3.998106718063354492e-01,4.590947628021240234e-01,5.168784856796264648e-01,5.743774771690368652e-01,6.304227113723754883e-01,6.828417181968688965e-01,7.067358493804931641e-01,6.527189016342163086e-01,6.538820862770080566e-01,6.738245487213134766e-01,7.058246135711669922e-01,7.405024766921997070e-01
-8.313151448965072632e-02,-3.506072238087654114e-02,1.868848875164985657e-02,7.360405474901199341e-02,1.292848885059356689e-01,nan,2.277010679244995117e-01,2.860579490661621094e-01,3.441785275936126709e-01,4.024354517459869385e-01,4.607467949390411377e-01,5.185676217079162598e-01,5.753866434097290039e-01,6.308271288871765137e-01,6.836084723472595215e-01,6.687174439430236816e-01,6.414896249771118164e-01,6.502521634101867676e-01,6.751511693000793457e-01,7.097895741462707520e-01,7.454001307487487793e-01
-8.303213119506835938e-02,-3.438700363039970398e-02,1.928689144551753998e-02,7.438240945339202881e-02,1.302669048309326172e-01,1.837226003408432007e-01,2.293678820133209229e-01,2.880461812019348145e-01,3.460970222949981689e-01,4.042131900787353516e-01,4.624120593070983887e-01,5.198751091957092285e-01,5.764299035072326660e-01,6.315578222274780273e-01,6.828578114509582520e-01,6.384046077728271484e-01,6.342558860778808594e-01,6.486196517944335938e-01,6.780850291252136230e-01,7.129195332527160645e-01,7.498655915260314941e-01
-8.568469434976577759e-02,-3.351822122931480408e-02,1.969392597675323486e-02,7.506681233644485474e-02,1.312342882156372070e-01,1.866992115974426270e-01,2.306730002164840698e-01,2.887097597122192383e-01,3.471626639366149902e-01,4.055581986904144287e-01,4.637100398540496826e-01,5.204119086265563965e-01,5.766094326972961426e-01,6.313593983650207520e-01,6.770250201225280762e-01,6.224003434181213379e-01,6.278358697891235352e-01,6.487681865692138672e-01,6.808505058288574219e-01,7.172662615776062012e-01,7.556683421134948730e-01
-8.723526448011398315e-02,-3.202820941805839539e-02,2.046968974173069000e-02,7.580244541168212891e-02,1.318907737731933594e-01,1.879546791315078735e-01,2.318194061517715454e-01,2.902926802635192871e-01,3.490413129329681396e-01,4.072930514812469482e-01,4.644886851310729980e-01,5.211676955223083496e-01,5.772998929023742676e-01,6.322188377380371094e-01,6.365541815757751465e-01,6.111417412757873535e-01,6.244381666183471680e-01,nan,6.836427450180053711e-01,7.206894755363464355e-01,7.601950764656066895e-01
-8.804541081190109253e-02,-3.303475305438041687e-02,2.120477892458438873e-02,7.640838623046875000e-02,1.327469646930694580e-01,1.894537508487701416e-01,2.329280078411102295e-01,2.914617359638214111e-01,3.502586185932159424e-01,4.085845947265625000e-01,4.645600318908691406e-01,5.215248465538024902e-01,5.775551199913024902e-01,6.322125792503356934e-01,6.077933907508850098e-01,6.046211719512939453e-01,6.226205229759216309e-01,6.513763666152954102e-01,6.878420710563659668e-01,7.255087494850158691e-01,7.645545601844787598e-01
-8.878020197153091431e-02,-3.363170474767684937e-02,2.205433882772922516e-02,7.690724730491638184e-02,1.333473175764083862e-01,1.902018189430236816e-01,2.339960783720016479e-01,2.924945056438446045e-01,3.512799143791198730e-01,4.091490209102630615e-01,4.652779698371887207e-01,5.223235487937927246e-01,5.774276256561279297e-01,6.315394639968872070e-01,5.914325714111328125e-01,5.983914136886596680e-01,6.216917634010314941e-01,6.534796357154846191e-01,6.912082433700561523e-01,7.291409373283386230e-01,7.697581052780151367e-01
-8.939692378044128418e-02,-3.406794369220733643e-02,2.165684290230274200e-02,7.734463363885879517e-02,1.338242590427398682e-01,1.907764971256256104e-01,2.349220812320709229e-01,2.934736311435699463e-01,3.521462380886077881e-01,4.088082909584045410e-01,4.659703075885772705e-01,5.230829119682312012e-01,5.790077447891235352e-01,6.143978238105773926e-01,5.795489549636840820e-01,5.942294597625732422e-01,6.216199398040771484e-01,6.567894816398620605e-01,6.956826448440551758e-01,7.339441180229187012e-01,7.742889523506164551e-01
-8.983554691076278687e-02,-3.434162959456443787e-02,2.153172343969345093e-02,7.788951694965362549e-02,1.342607587575912476e-01,1.913012415170669556e-01,2.386187613010406494e-01,2.942837476730346680e-01,3.527648746967315674e-01,4.090946912765502930e-01,4.667412042617797852e-01,5.227313637733459473e-01,5.792462825775146484e-01,5.815736055374145508e-01,nan,5.921267271041870117e-01,6.230574846267700195e-01,6.593156456947326660e-01,6.987097859382629395e-01,7.382258176803588867e-01,7.794305086135864258e-01
-9.002096205949783325e-02,-3.446018695831298828e-02,2.158008888363838196e-02,7.808154076337814331e-02,1.347000747919082642e-01,1.918170899152755737e-01,2.469844967126846313e-01,2.948246002197265625e-01,3.528040349483489990e-01,4.096074402332305908e-01,4.674319326877593994e-01,5.238564610481262207e-01,5.796721577644348145e-01,5.631093978881835938e-01,5.651720762252807617e-01,5.916232466697692871e-01,6.249253749847412109e-01,6.637040376663208008e-01,7.027239799499511719e-01,7.426283955574035645e-01,7.840325832366943359e-01
