Stations_ID,Datum,QN_4,PP_TER,eor
2564,2017060112,3,1018.5,eor
2564,2017060118,3,1017.2,eor
2564,2017060200,3,1016.6,eor
2564,2017060206,3,1016,eor
2564,2017060212,3,1015.4,eor
2564,2017060218,3,1014,eor
2564,2017060300,3,1013.4,eor
2564,2017060306,3,1011.9,eor
2564,2017060312,3,1010.5,eor
2564,2017060318,3,1007.8,eor
2564,2017060400,3,1006.1,eor
2564,2017060406,3,1005.9,eor
2564,2017060412,3,1007.2,eor
2564,2017060418,3,1009.1,eor
2564,2017060500,3,1010.4,eor
2564,2017060506,3,1010.8,eor
2564,2017060512,3,1009.5,eor
2564,2017060518,3,1006.9,eor
2564,2017060600,3,1004.9,eor
2564,2017060606,3,1001,eor
2564,2017060612,3,996.2,eor
2564,2017060618,3,996.6,eor
2564,2017060700,3,998.6,eor
2564,2017060706,3,998.1,eor
2564,2017060712,3,999.6,eor
2564,2017060718,3,1003.4,eor
2564,2017060800,3,1006.6,eor
2564,2017060806,3,1009.2,eor
2564,2017060812,3,1011.2,eor
2564,2017060818,3,1010.1,eor
2564,2017060900,3,1008.6,eor
2564,2017060906,3,1007.5,eor
2564,2017060912,3,1005.2,eor
2564,2017060918,3,1008.1,eor
2564,2017061000,3,1011.2,eor
2564,2017061006,3,1013.9,eor
2564,2017061012,3,1015.6,eor
2564,2017061018,3,1015.9,eor
2564,2017061100,3,1015.2,eor
2564,2017061106,3,1013.1,eor
2564,2017061112,3,1011.2,eor
2564,2017061118,3,1007.1,eor
2564,2017061200,3,1005.6,eor
2564,2017061206,3,1004.5,eor
2564,2017061212,3,1006.4,eor
2564,2017061218,3,1007.2,eor
2564,2017061300,3,1007.7,eor
2564,2017061306,3,1009.3,eor
2564,2017061312,3,1011.9,eor
2564,2017061318,3,1013.3,eor
2564,2017061400,3,1015.1,eor
2564,2017061406,3,1016,eor
2564,2017061412,3,1016.4,eor
2564,2017061418,3,1015.5,eor
2564,2017061500,3,1015.6,eor
2564,2017061506,3,1014.4,eor
2564,2017061512,3,1011.7,eor
2564,2017061518,3,1007.5,eor
2564,2017061600,3,1006.8,eor
2564,2017061606,3,1008.1,eor
2564,2017061612,3,1010,eor
2564,2017061618,3,1012.8,eor
2564,2017061700,3,1015.2,eor
2564,2017061706,3,1016.5,eor
2564,2017061712,3,1018.1,eor
2564,2017061718,3,1019,eor
2564,2017061800,3,1020.8,eor
2564,2017061806,3,1021,eor
2564,2017061812,3,1021,eor
2564,2017061818,3,1020.2,eor
2564,2017061900,3,1020,eor
2564,2017061906,3,1019.6,eor
2564,2017061912,3,1017.7,eor
2564,2017061918,3,1014.5,eor
2564,2017062000,3,1013.2,eor
2564,2017062006,3,1014,eor
2564,2017062012,3,1015.2,eor
2564,2017062018,3,1015.6,eor
2564,2017062100,3,1016.4,eor
2564,2017062106,3,1016.4,eor
2564,2017062112,3,1015.5,eor
2564,2017062118,3,1013.3,eor
2564,2017062200,3,1012.2,eor
2564,2017062206,3,1009.4,eor
2564,2017062212,3,1004.4,eor
2564,2017062218,3,1002.9,eor
2564,2017062300,3,1001.2,eor
2564,2017062306,3,1003.3,eor
2564,2017062312,3,1007.3,eor
2564,2017062318,3,1008.6,eor
2564,2017062400,3,1007.7,eor
2564,2017062406,3,1005.5,eor
2564,2017062412,3,1004.6,eor
2564,2017062418,3,1006.4,eor
2564,2017062500,3,1005.3,eor
2564,2017062506,3,1002.1,eor
2564,2017062512,3,1003.6,eor
2564,2017062518,3,1004.6,eor
2564,2017062600,3,1004.3,eor
2564,2017062606,3,1004.9,eor
2564,2017062612,3,1007.2,eor
2564,2017062618,3,1009.1,eor
2564,2017062700,3,1010.2,eor
2564,2017062706,3,1010.3,eor
2564,2017062712,3,1009.6,eor
2564,2017062718,3,1007,eor
2564,2017062800,3,1005.4,eor
2564,2017062806,3,1001.9,eor
2564,2017062812,3,998.4,eor
2564,2017062818,3,994.2,eor
2564,2017062900,3,992.6,eor
2564,2017062906,3,992,eor
2564,2017062912,3,993.1,eor
2564,2017062918,3,993.7,eor
2564,2017063000,3,993.1,eor
2564,2017063006,3,992.8,eor
2564,2017063012,3,994.4,eor
2564,2017063018,3,996.2,eor
2564,2017070100,3,997.4,eor
2564,2017070106,3,998.7,eor
2564,2017070112,3,1002.2,eor
2564,2017070118,3,1003.8,eor
2564,2017070200,3,1007.5,eor
2564,2017070206,3,1008,eor
2564,2017070212,3,1009.5,eor
2564,2017070218,3,1012.5,eor
2564,2017070300,3,1014.6,eor
2564,2017070306,3,1014.4,eor
2564,2017070312,3,1013,eor
2564,2017070318,3,1011.1,eor
2564,2017070400,3,1012.3,eor
2564,2017070406,3,1013.3,eor
2564,2017070412,3,1015.3,eor
2564,2017070418,3,1016,eor
2564,2017070500,3,1016,eor
2564,2017070506,3,1015.9,eor
2564,2017070512,3,1015.5,eor
2564,2017070518,3,1015.2,eor
2564,2017070600,3,1016.4,eor
2564,2017070606,3,1017.1,eor
2564,2017070612,3,1017.2,eor
2564,2017070618,3,1014.6,eor
2564,2017070700,3,1012.7,eor
2564,2017070706,3,1009.3,eor
2564,2017070712,3,1009.8,eor
2564,2017070718,3,1009.9,eor
2564,2017070800,3,1010,eor
2564,2017070806,3,1010.1,eor
2564,2017070812,3,1011.1,eor
2564,2017070818,3,1011.5,eor
2564,2017070900,3,1013.1,eor
2564,2017070906,3,1012.5,eor
2564,2017070912,3,1012.1,eor
2564,2017070918,3,1010,eor
2564,2017071000,3,1009,eor
2564,2017071006,3,1007,eor
2564,2017071012,3,1005.9,eor
2564,2017071018,3,1004.9,eor
2564,2017071100,3,1004.8,eor
2564,2017071106,3,1004.3,eor
2564,2017071112,3,1004.6,eor
2564,2017071118,3,1005.7,eor
2564,2017071200,3,1006.6,eor
2564,2017071206,3,1004.6,eor
2564,2017071212,3,1003.7,eor
2564,2017071218,3,1007.1,eor
2564,2017071300,3,1012.3,eor
2564,2017071306,3,1015,eor
2564,2017071312,3,1016.7,eor
2564,2017071318,3,1016.1,eor
2564,2017071400,3,1015.3,eor
2564,2017071406,3,1013.5,eor
2564,2017071412,3,1011.4,eor
2564,2017071418,3,1010.6,eor
2564,2017071500,3,1012.6,eor
2564,2017071506,3,1014.6,eor
2564,2017071512,3,1016.6,eor
2564,2017071518,3,1017.6,eor
2564,2017071600,3,1018.3,eor
2564,2017071606,3,1016.6,eor
2564,2017071612,3,1015.1,eor
2564,2017071618,3,1015.1,eor
2564,2017071700,3,1016.7,eor
2564,2017071706,3,1017.3,eor
2564,2017071712,3,1017.9,eor
2564,2017071718,3,1018.1,eor
2564,2017071800,3,1019.1,eor
2564,2017071806,3,1019.7,eor
2564,2017071812,3,1019.3,eor
2564,2017071818,3,1016.9,eor
2564,2017071900,3,1016.2,eor
2564,2017071906,3,1014.6,eor
2564,2017071912,3,1011.8,eor
2564,2017071918,3,1009,eor
2564,2017072000,3,1007.1,eor
2564,2017072006,3,1006.2,eor
2564,2017072012,3,1005.2,eor
2564,2017072018,3,1004.6,eor
2564,2017072100,3,1006.6,eor
2564,2017072106,3,1009.6,eor
2564,2017072112,3,1011.8,eor
2564,2017072118,3,1011.6,eor
2564,2017072200,3,1012.2,eor
2564,2017072206,3,1011.6,eor
2564,2017072212,3,1012.2,eor
2564,2017072218,3,1011.1,eor
2564,2017072300,3,1009.7,eor
2564,2017072306,3,1005.6,eor
2564,2017072312,3,1007.2,eor
2564,2017072318,3,1008.4,eor
2564,2017072400,3,1008.5,eor
2564,2017072406,3,1006.6,eor
2564,2017072412,3,1006.6,eor
2564,2017072418,3,1006.1,eor
2564,2017072500,3,1005.3,eor
2564,2017072506,3,1003.2,eor
2564,2017072512,3,1003.5,eor
2564,2017072518,3,1004.3,eor
2564,2017072600,3,1003.3,eor
2564,2017072606,3,1002.5,eor
2564,2017072612,3,1003.4,eor
2564,2017072618,3,1003.2,eor
2564,2017072700,3,1003,eor
2564,2017072706,3,1000.8,eor
2564,2017072712,3,1000.9,eor
2564,2017072718,3,1002.1,eor
2564,2017072800,3,1002.8,eor
2564,2017072806,3,1003.3,eor
2564,2017072812,3,1004.5,eor
2564,2017072818,3,1006.6,eor
2564,2017072900,3,1007.4,eor
2564,2017072906,3,1005.1,eor
2564,2017072912,3,1005.4,eor
2564,2017072918,3,1007.4,eor
2564,2017073000,3,1006.3,eor
2564,2017073006,3,1002.2,eor
2564,2017073012,3,1000.5,eor
2564,2017073018,3,1004.7,eor
2564,2017073100,3,1007.9,eor
2564,2017073106,3,1008.9,eor
2564,2017073112,3,1010.3,eor
2564,2017073118,3,1010.7,eor
2564,2017080100,3,1012,eor
2564,2017080106,3,1011.6,eor
2564,2017080112,3,1011.5,eor
2564,2017080118,3,1010.9,eor
2564,2017080200,3,1012.2,eor
2564,2017080206,3,1012.9,eor
2564,2017080212,3,1013.1,eor
2564,2017080218,3,1012,eor
2564,2017080300,3,1010.6,eor
2564,2017080306,3,1006.5,eor
2564,2017080312,3,1001.4,eor
2564,2017080318,3,1003.1,eor
2564,2017080400,3,1003,eor
2564,2017080406,3,1002.6,eor
2564,2017080412,3,1003,eor
2564,2017080418,3,1004.6,eor
2564,2017080500,3,1005.9,eor
2564,2017080506,3,1007.5,eor
2564,2017080512,3,1007.6,eor
2564,2017080518,3,1009.1,eor
2564,2017080600,3,1010.4,eor
2564,2017080606,3,1013.7,eor
2564,2017080612,3,1016.5,eor
2564,2017080618,3,1017.9,eor
2564,2017080700,3,1018.6,eor
2564,2017080706,3,1017.5,eor
2564,2017080712,3,1015.8,eor
2564,2017080718,3,1014.5,eor
2564,2017080800,3,1014,eor
2564,2017080806,3,1011.8,eor
2564,2017080812,3,1008.5,eor
2564,2017080818,3,1006.7,eor
2564,2017080900,3,1005.5,eor
2564,2017080906,3,1007.8,eor
2564,2017080912,3,1010.6,eor
2564,2017080918,3,1013.3,eor
2564,2017081000,3,1014.8,eor
2564,2017081006,3,1015.7,eor
2564,2017081012,3,1016.8,eor
2564,2017081018,3,1016.2,eor
2564,2017081100,3,1016.1,eor
2564,2017081106,3,1013.9,eor
2564,2017081112,3,1012.3,eor
2564,2017081118,3,1009.5,eor
2564,2017081200,3,1007.7,eor
2564,2017081206,3,1006.8,eor
2564,2017081212,3,1007.1,eor
2564,2017081218,3,1007.2,eor
2564,2017081300,3,1009.3,eor
2564,2017081306,3,1012.4,eor
2564,2017081312,3,1015.3,eor
2564,2017081318,3,1017.4,eor
2564,2017081400,3,1020.1,eor
2564,2017081406,3,1021,eor
2564,2017081412,3,1020.5,eor
2564,2017081418,3,1018.5,eor
2564,2017081500,3,1016.7,eor
2564,2017081506,3,1014.2,eor
2564,2017081512,3,1012.2,eor
2564,2017081518,3,1009.5,eor
2564,2017081600,3,1012.2,eor
2564,2017081606,3,1015.5,eor
2564,2017081612,3,1017.9,eor
2564,2017081618,3,1017.9,eor
2564,2017081700,3,1017.2,eor
2564,2017081706,3,1014.7,eor
2564,2017081712,3,1010.7,eor
2564,2017081718,3,1009.7,eor
2564,2017081800,3,1009.1,eor
2564,2017081806,3,1008.4,eor
2564,2017081812,3,1007.7,eor
2564,2017081818,3,1005.5,eor
2564,2017081900,3,1005.4,eor
2564,2017081906,3,1007.2,eor
2564,2017081912,3,1009,eor
2564,2017081918,3,1010.6,eor
2564,2017082000,3,1011.6,eor
2564,2017082006,3,1012.5,eor
2564,2017082012,3,1014,eor
2564,2017082018,3,1014.6,eor
2564,2017082100,3,1015,eor
2564,2017082106,3,1014.9,eor
2564,2017082112,3,1016.7,eor
2564,2017082118,3,1017.2,eor
2564,2017082200,3,1017.6,eor
2564,2017082206,3,1017.5,eor
2564,2017082212,3,1017.6,eor
2564,2017082218,3,1016.6,eor
2564,2017082300,3,1016.4,eor
2564,2017082306,3,1016.4,eor
2564,2017082312,3,1015.7,eor
2564,2017082318,3,1014,eor
2564,2017082400,3,1012.5,eor
2564,2017082406,3,1009,eor
2564,2017082412,3,1009.3,eor
2564,2017082418,3,1010.9,eor
2564,2017082500,3,1011.8,eor
2564,2017082506,3,1012.6,eor
2564,2017082512,3,1013.8,eor
2564,2017082518,3,1014.7,eor
2564,2017082600,3,1015.2,eor
2564,2017082606,3,1014.5,eor
2564,2017082612,3,1013.4,eor
2564,2017082618,3,1011.2,eor
2564,2017082700,3,1010.2,eor
2564,2017082706,3,1010.9,eor
2564,2017082712,3,1013.3,eor
2564,2017082718,3,1014.6,eor
2564,2017082800,3,1016.6,eor
2564,2017082806,3,1017,eor
2564,2017082812,3,1017.2,eor
2564,2017082818,3,1015.6,eor
2564,2017082900,3,1014.8,eor
2564,2017082906,3,1012.7,eor
2564,2017082912,3,1009.8,eor
2564,2017082918,3,1008.5,eor
2564,2017083000,3,1007.8,eor
2564,2017083006,3,1006.9,eor
2564,2017083012,3,1006.3,eor
2564,2017083018,3,1003,eor
2564,2017083100,3,1001.3,eor
2564,2017083106,3,1002.5,eor
2564,2017083112,3,1009,eor
2564,2017083118,3,1012.9,eor
2564,2017090100,3,1015.9,eor
2564,2017090106,3,1016.8,eor
2564,2017090112,3,1016.9,eor
2564,2017090118,3,1016.2,eor
2564,2017090200,3,1016.4,eor
2564,2017090206,3,1016.2,eor
2564,2017090212,3,1016.3,eor
2564,2017090218,3,1015.7,eor
2564,2017090300,3,1015.7,eor
2564,2017090306,3,1014.5,eor
2564,2017090312,3,1013.6,eor
2564,2017090318,3,1012.4,eor
2564,2017090400,3,1012,eor
2564,2017090406,3,1011.6,eor
2564,2017090412,3,1012.4,eor
2564,2017090418,3,1013.4,eor
2564,2017090500,3,1014.8,eor
2564,2017090506,3,1014.5,eor
2564,2017090512,3,1013.5,eor
2564,2017090518,3,1011.8,eor
2564,2017090600,3,1009.6,eor
2564,2017090606,3,1006.4,eor
2564,2017090612,3,1003.3,eor
2564,2017090618,3,1005.7,eor
2564,2017090700,3,1006.2,eor
2564,2017090706,3,1005.7,eor
2564,2017090712,3,1005.9,eor
2564,2017090718,3,1006.3,eor
2564,2017090800,3,1004,eor
2564,2017090806,3,998.5,eor
2564,2017090812,3,994.6,eor
2564,2017090818,3,994,eor
2564,2017090900,3,991.6,eor
2564,2017090906,3,991,eor
2564,2017090912,3,990.3,eor
2564,2017090918,3,993.8,eor
2564,2017091000,3,996.6,eor
2564,2017091006,3,998.3,eor
2564,2017091012,3,998.4,eor
2564,2017091018,3,996.8,eor
2564,2017091100,3,993.1,eor
2564,2017091106,3,990.1,eor
2564,2017091112,3,990.7,eor
2564,2017091118,3,991,eor
2564,2017091200,3,992,eor
2564,2017091206,3,993.5,eor
2564,2017091212,3,996.9,eor
2564,2017091218,3,999.6,eor
2564,2017091300,3,999.6,eor
2564,2017091306,3,992,eor
2564,2017091312,3,983.2,eor
2564,2017091318,3,985.5,eor
2564,2017091400,3,987.9,eor
2564,2017091406,3,989,eor
2564,2017091412,3,991.6,eor
2564,2017091418,3,994.3,eor
2564,2017091500,3,999.1,eor
2564,2017091506,3,1002.2,eor
2564,2017091512,3,1004.1,eor
2564,2017091518,3,1003.7,eor
2564,2017091600,3,1004.2,eor
2564,2017091606,3,1004.7,eor
2564,2017091612,3,1006.7,eor
2564,2017091618,3,1007.9,eor
2564,2017091700,3,1009.4,eor
2564,2017091706,3,1009.9,eor
2564,2017091712,3,1010,eor
2564,2017091718,3,1010.6,eor
2564,2017091800,3,1010.2,eor
2564,2017091806,3,1009.9,eor
2564,2017091812,3,1010.6,eor
2564,2017091818,3,1011.1,eor
2564,2017091900,3,1011.3,eor
2564,2017091906,3,1011.4,eor
2564,2017091912,3,1011.9,eor
2564,2017091918,3,1012.3,eor
2564,2017092000,3,1012,eor
2564,2017092006,3,1012,eor
2564,2017092012,3,1013.1,eor
2564,2017092018,3,1014.8,eor
2564,2017092100,3,1016.1,eor
2564,2017092106,3,1016.7,eor
2564,2017092112,3,1017.2,eor
2564,2017092118,3,1017.4,eor
2564,2017092200,3,1017.9,eor
2564,2017092206,3,1017.5,eor
2564,2017092212,3,1017.5,eor
2564,2017092218,3,1018.4,eor
2564,2017092300,3,1019.8,eor
2564,2017092306,3,1020.5,eor
2564,2017092312,3,1021.3,eor
2564,2017092318,3,1021.1,eor
2564,2017092400,3,1020.4,eor
2564,2017092406,3,1020.2,eor
2564,2017092412,3,1021.5,eor
2564,2017092418,3,1022.2,eor
2564,2017092500,3,1022.4,eor
2564,2017092506,3,1021.4,eor
2564,2017092512,3,1021.2,eor
2564,2017092518,3,1021.4,eor
2564,2017092600,3,1021.6,eor
2564,2017092606,3,1022.1,eor
2564,2017092612,3,1023.6,eor
2564,2017092618,3,1024.2,eor
2564,2017092700,3,1024.4,eor
2564,2017092706,3,1024.1,eor
2564,2017092712,3,1023.9,eor
2564,2017092718,3,1023,eor
2564,2017092800,3,1022.6,eor
2564,2017092806,3,1022.1,eor
2564,2017092812,3,1022.6,eor
2564,2017092818,3,1022.3,eor
2564,2017092900,3,1021.6,eor
2564,2017092906,3,1020.3,eor
2564,2017092912,3,1018.8,eor
2564,2017092918,3,1017.5,eor
2564,2017093000,3,1015.5,eor
2564,2017093006,3,1014.3,eor
2564,2017093012,3,1012.8,eor
2564,2017093018,3,1011,eor
2564,2017100100,3,1012.1,eor
2564,2017100106,3,1015.6,eor
2564,2017100112,3,1016.8,eor
2564,2017100118,3,1015.4,eor
2564,2017100200,3,1011.1,eor
2564,2017100206,3,1004.1,eor
2564,2017100212,3,1002.5,eor
2564,2017100218,3,1003,eor
2564,2017100300,3,1002.6,eor
2564,2017100306,3,1003.9,eor
2564,2017100312,3,1007.3,eor
2564,2017100318,3,1011.1,eor
2564,2017100400,3,1012.3,eor
2564,2017100406,3,1010,eor
2564,2017100412,3,1007.6,eor
2564,2017100418,3,1004.7,eor
2564,2017100500,3,1002.5,eor
2564,2017100506,3,996.7,eor
2564,2017100512,3,993.7,eor
2564,2017100518,3,1000,eor
2564,2017100600,3,1001.2,eor
2564,2017100606,3,1001.3,eor
2564,2017100612,3,1006.2,eor
2564,2017100618,3,1010.1,eor
2564,2017100700,3,1011.3,eor
2564,2017100706,3,1009.2,eor
2564,2017100712,3,1003.7,eor
2564,2017100718,3,998.4,eor
2564,2017100800,3,1001.2,eor
2564,2017100806,3,1005.5,eor
2564,2017100812,3,1010.4,eor
2564,2017100818,3,1012.6,eor
2564,2017100900,3,1013.9,eor
2564,2017100906,3,1013,eor
2564,2017100912,3,1012.5,eor
2564,2017100918,3,1011.3,eor
2564,2017101000,3,1009.8,eor
2564,2017101006,3,1006.9,eor
2564,2017101012,3,1006.6,eor
2564,2017101018,3,1005.5,eor
2564,2017101100,3,1006.5,eor
2564,2017101106,3,1005.6,eor
2564,2017101112,3,1006,eor
2564,2017101118,3,1006,eor
2564,2017101200,3,1003.2,eor
2564,2017101206,3,1002.4,eor
2564,2017101212,3,1009,eor
2564,2017101218,3,1013.2,eor
2564,2017101300,3,1015.4,eor
2564,2017101306,3,1017.3,eor
2564,2017101312,3,1018.1,eor
2564,2017101318,3,1017.7,eor
2564,2017101400,3,1017.1,eor
2564,2017101406,3,1017.1,eor
2564,2017101412,3,1018.6,eor
2564,2017101418,3,1020,eor
2564,2017101500,3,1020.1,eor
2564,2017101506,3,1020.8,eor
2564,2017101512,3,1019.2,eor
2564,2017101518,3,1016.7,eor
2564,2017101600,3,1015.8,eor
2564,2017101606,3,1015.5,eor
2564,2017101612,3,1016.9,eor
2564,2017101618,3,1016.2,eor
2564,2017101700,3,1014.6,eor
2564,2017101706,3,1014.1,eor
2564,2017101712,3,1014.5,eor
2564,2017101718,3,1013,eor
2564,2017101800,3,1012.5,eor
2564,2017101806,3,1011.6,eor
2564,2017101812,3,1011.9,eor
2564,2017101818,3,1011.7,eor
2564,2017101900,3,1011.7,eor
2564,2017101906,3,1010.8,eor
2564,2017101912,3,1010.8,eor
2564,2017101918,3,1009.4,eor
2564,2017102000,3,1007.6,eor
2564,2017102006,3,1006.6,eor
2564,2017102012,3,1007.4,eor
2564,2017102018,3,1006.6,eor
2564,2017102100,3,1007.8,eor
2564,2017102106,3,1008.1,eor
2564,2017102112,3,1008.1,eor
2564,2017102118,3,1007,eor
2564,2017102200,3,1006,eor
2564,2017102206,3,1004.9,eor
2564,2017102212,3,1004.3,eor
2564,2017102218,3,1005.3,eor
2564,2017102300,3,1006.8,eor
2564,2017102306,3,1007.2,eor
2564,2017102312,3,1009.6,eor
2564,2017102318,3,1014,eor
2564,2017102400,3,1016.8,eor
2564,2017102406,3,1017.3,eor
2564,2017102412,3,1015.3,eor
2564,2017102418,3,1012.2,eor
2564,2017102500,3,1010.5,eor
2564,2017102506,3,1008.7,eor
2564,2017102512,3,1009.2,eor
2564,2017102518,3,1014.5,eor
2564,2017102600,3,1016.2,eor
2564,2017102606,3,1016.1,eor
2564,2017102612,3,1015.3,eor
2564,2017102618,3,1013.7,eor
2564,2017102700,3,1012,eor
2564,2017102706,3,1011.7,eor
2564,2017102712,3,1018.1,eor
2564,2017102718,3,1019.1,eor
2564,2017102800,3,1015.1,eor
2564,2017102806,3,1008.1,eor
2564,2017102812,3,1003.2,eor
2564,2017102818,3,997.2,eor
2564,2017102900,3,986.8,eor
2564,2017102906,3,988.8,eor
2564,2017102912,3,1002,eor
2564,2017102918,3,1007.2,eor
2564,2017103000,3,-999,eor
2564,2017103006,3,-999,eor
2564,2017103012,3,1018.1,eor
2564,2017103018,3,1019.1,eor
2564,2017103100,3,1019.3,eor
2564,2017103106,3,1018.8,eor
2564,2017103112,3,1017.8,eor
2564,2017103118,3,1015.8,eor
2564,2017110100,3,1012.9,eor
2564,2017110106,3,1011.1,eor
2564,2017110112,3,1011,eor
2564,2017110118,3,1009.1,eor
2564,2017110200,3,1005.6,eor
2564,2017110206,3,1002.7,eor
2564,2017110212,3,1004.4,eor
2564,2017110218,3,1007.6,eor
2564,2017110300,3,1010.6,eor
2564,2017110306,3,1011.8,eor
2564,2017110312,3,1011.9,eor
2564,2017110318,3,1010.2,eor
2564,2017110400,3,1008.6,eor
2564,2017110406,3,1006.5,eor
2564,2017110412,3,1004.1,eor
2564,2017110418,3,1000.5,eor
2564,2017110500,3,997.9,eor
2564,2017110506,3,999.2,eor
2564,2017110512,3,1001.5,eor
2564,2017110518,3,1005.6,eor
2564,2017110600,3,1009.1,eor
2564,2017110606,3,1013.7,eor
2564,2017110612,3,1018.3,eor
2564,2017110618,3,1021.7,eor
2564,2017110700,3,1023.3,eor
2564,2017110706,3,1023.1,eor
2564,2017110712,3,1022.4,eor
2564,2017110718,3,1020.1,eor
2564,2017110800,3,1018.3,eor
2564,2017110806,3,1017.8,eor
2564,2017110812,3,1018.8,eor
2564,2017110818,3,1019.4,eor
2564,2017110900,3,1018.2,eor
2564,2017110906,3,1016.6,eor
2564,2017110912,3,1014.8,eor
2564,2017110918,3,1012,eor
2564,2017111000,3,1011.2,eor
2564,2017111006,3,1006.4,eor
2564,2017111012,3,999,eor
2564,2017111018,3,999.7,eor
2564,2017111100,3,1001.1,eor
2564,2017111106,3,999.7,eor
2564,2017111112,3,998.2,eor
2564,2017111118,3,998.1,eor
2564,2017111200,3,998.6,eor
2564,2017111206,3,996.7,eor
2564,2017111212,3,994.8,eor
2564,2017111218,3,996.3,eor
2564,2017111300,3,1001.1,eor
2564,2017111306,3,1006.3,eor
2564,2017111312,3,1010.9,eor
2564,2017111318,3,1014.2,eor
2564,2017111400,3,1015.2,eor
2564,2017111406,3,1014.2,eor
2564,2017111412,3,1012,eor
2564,2017111418,3,1015.2,eor
2564,2017111500,3,1017.6,eor
2564,2017111506,3,1017.8,eor
2564,2017111512,3,1019.3,eor
2564,2017111518,3,1020.9,eor
2564,2017111600,3,1021.3,eor
2564,2017111606,3,1018.8,eor
2564,2017111612,3,1017.1,eor
2564,2017111618,3,1014.8,eor
2564,2017111700,3,1016.9,eor
2564,2017111706,3,1019.7,eor
2564,2017111712,3,1020.3,eor
2564,2017111718,3,1018,eor
2564,2017111800,3,1014.3,eor
2564,2017111806,3,1007.3,eor
2564,2017111812,3,1003.8,eor
2564,2017111818,3,1003.5,eor
2564,2017111900,3,1001.1,eor
2564,2017111906,3,998.1,eor
2564,2017111912,3,1001.5,eor
2564,2017111918,3,1006,eor
2564,2017112000,3,1008.7,eor
2564,2017112006,3,1009.2,eor
2564,2017112012,3,1009.1,eor
2564,2017112018,3,1007.2,eor
2564,2017112100,3,1006.1,eor
2564,2017112106,3,1005.7,eor
2564,2017112112,3,1006.2,eor
2564,2017112118,3,1004.7,eor
2564,2017112200,3,1000.3,eor
2564,2017112206,3,996.8,eor
2564,2017112212,3,998.8,eor
2564,2017112218,3,998.3,eor
2564,2017112300,3,996.4,eor
2564,2017112306,3,993.9,eor
2564,2017112312,3,992.4,eor
2564,2017112318,3,997.8,eor
2564,2017112400,3,1001.7,eor
2564,2017112406,3,1002.2,eor
2564,2017112412,3,1003.2,eor
2564,2017112418,3,1006,eor
2564,2017112500,3,1007.2,eor
2564,2017112506,3,1005.2,eor
2564,2017112512,3,1004.8,eor
2564,2017112518,3,1005.8,eor
2564,2017112600,3,1006.6,eor
2564,2017112606,3,1006.6,eor
2564,2017112612,3,1007.7,eor
2564,2017112618,3,1009.4,eor
2564,2017112700,3,1010.5,eor
2564,2017112706,3,1009.4,eor
2564,2017112712,3,1002.3,eor
2564,2017112718,3,997,eor
2564,2017112800,3,994.2,eor
2564,2017112806,3,991.3,eor
2564,2017112812,3,992.5,eor
2564,2017112818,3,994.8,eor
2564,2017112900,3,996.7,eor
2564,2017112906,3,998.3,eor
2564,2017112912,3,1000,eor
2564,2017112918,3,1000.5,eor
2564,2017113000,3,1000.3,eor
2564,2017113006,3,999,eor
2564,2017113012,3,999.1,eor
2564,2017113018,3,1001.9,eor
2564,2017120100,3,1005.3,eor
2564,2017120106,3,1008.5,eor
2564,2017120112,3,1012.1,eor
2564,2017120118,3,1015.8,eor
2564,2017120200,3,1018.5,eor
2564,2017120206,3,1020,eor
2564,2017120212,3,1020.9,eor
2564,2017120218,3,1019.6,eor
2564,2017120300,3,1017.1,eor
2564,2017120306,3,1013.6,eor
2564,2017120312,3,1012.7,eor
2564,2017120318,3,1013.5,eor
2564,2017120400,3,1013.9,eor
2564,2017120406,3,1015,eor
2564,2017120412,3,1018.6,eor
2564,2017120418,3,1020.9,eor
2564,2017120500,3,1020.7,eor
2564,2017120506,3,1020.8,eor
2564,2017120512,3,1020.8,eor
2564,2017120518,3,1019.8,eor
2564,2017120600,3,1019.2,eor
2564,2017120606,3,1017.2,eor
2564,2017120612,3,1016.4,eor
2564,2017120618,3,1015.6,eor
2564,2017120700,3,1012.8,eor
2564,2017120706,3,1008.3,eor
2564,2017120712,3,1002.4,eor
2564,2017120718,3,996.1,eor
2564,2017120800,3,994.8,eor
2564,2017120806,3,995.3,eor
2564,2017120812,3,996.1,eor
2564,2017120818,3,997,eor
2564,2017120900,3,997.1,eor
2564,2017120906,3,996.1,eor
2564,2017120912,3,998.1,eor
2564,2017120918,3,998.1,eor
2564,2017121000,3,995.9,eor
2564,2017121006,3,991.4,eor
2564,2017121012,3,984.7,eor
2564,2017121018,3,978.4,eor
2564,2017121100,3,975.7,eor
2564,2017121106,3,982.5,eor
2564,2017121112,3,983.2,eor
2564,2017121118,3,981.7,eor
2564,2017121200,3,980.5,eor
2564,2017121206,3,984.9,eor
2564,2017121212,3,994.6,eor
2564,2017121218,3,1002.8,eor
2564,2017121300,3,1004.5,eor
2564,2017121306,3,1002.7,eor
2564,2017121312,3,995,eor
2564,2017121318,3,987.3,eor
2564,2017121400,3,978.9,eor
2564,2017121406,3,977.5,eor
2564,2017121412,3,982,eor
2564,2017121418,3,983.8,eor
2564,2017121500,3,985,eor
2564,2017121506,3,987.3,eor
2564,2017121512,3,990.9,eor
2564,2017121518,3,994,eor
2564,2017121600,3,995.8,eor
