Datum,Warengruppe,Umsatz
2017-03-01,2,182.641837292386
2017-03-02,2,210.126242003596
2017-03-03,2,200.571151599617
2017-03-04,2,188.419222410651
2017-03-05,2,133.673298427768
2017-03-06,2,169.374260879904
2017-03-07,2,199.506255454814
2017-03-08,2,155.571506166011
2017-03-09,2,186.954253057361
2017-03-10,2,207.382505009374
2017-03-11,2,154.784512021118
2017-03-13,2,230.992507690208
2017-03-14,2,207.424508120753
2017-03-15,2,179.46189921479
2017-03-16,2,178.988215580787
2017-03-17,2,173.853203035549
2017-03-18,2,135.178989303486
2017-03-20,2,164.607121018803
2017-03-21,2,168.936989694787
2017-03-22,2,205.206552350781
2017-03-23,2,188.641145049183
2017-03-24,2,188.512692833107
2017-03-25,2,158.350830494189
2017-03-27,2,168.3992369799
2017-03-28,2,208.182543706282
2017-03-29,2,196.611152451637
2017-03-30,2,204.987026888484
2017-03-31,2,172.122138055895
2017-04-01,2,164.828758263389
2017-04-02,2,343.820045916852
2017-04-03,2,192.164563940127
2017-04-04,2,215.544037523781
2017-04-05,2,191.769730985926
2017-04-06,2,211.008322083346
2017-04-07,2,229.256546876026
2017-04-08,2,170.065580920605
2017-04-10,2,218.242882426778
2017-04-11,2,203.788554655406
2017-04-12,2,180.195411887779
2017-04-13,2,233.46646538511
2017-04-15,2,203.641918053906
2017-04-18,2,211.798058200195
2017-04-19,2,149.855229269321
2017-04-20,2,174.559554286461
2017-04-21,2,180.347325180976
2017-04-22,2,149.406870154113
2017-04-24,2,149.330248261285
2017-04-25,2,163.086298938658
2017-04-26,2,141.472107698388
2017-04-27,2,166.836818491034
2017-04-28,2,205.311067623849
2017-04-29,2,169.700717263956
2017-05-02,2,214.690624111226
2017-05-03,2,140.48487892686
2017-05-04,2,187.635426762739
2017-05-05,2,212.139706695133
2017-05-06,2,181.988786843549
2017-05-07,2,334.754131936418
2017-05-08,2,175.654138976547
2017-05-09,2,213.877657595524
2017-05-10,2,166.429645190703
2017-05-11,2,204.171836798466
2017-05-12,2,180.02805524638
2017-05-13,2,152.378695454343
2017-05-15,2,193.238037301189
2017-05-17,2,151.694166471215
2017-05-18,2,169.43281503136
2017-05-19,2,170.106819494122
2017-05-20,2,147.992215821312
2017-05-22,2,177.043798552259
2017-05-23,2,190.527628118128
2017-05-24,2,174.393261786699
2017-05-26,2,162.196768456053
2017-05-27,2,166.680840386341
2017-05-29,2,201.702154003142
2017-05-30,2,225.719681947488
2017-05-31,2,209.632030486835
2017-06-01,2,201.136456933977
2017-06-02,2,182.664851144708
2017-06-03,2,158.434829698264
2017-06-04,2,258.474311757055
2017-06-06,2,199.307152565775
2017-06-07,2,175.407391002729
2017-06-09,2,172.852868490774
2017-06-10,2,131.830353447906
2017-06-12,2,190.85704260474
2017-06-14,2,161.350694223048
2017-06-15,2,225.043270535822
2017-06-16,2,258.713317110181
2017-06-17,2,244.284566586342
2017-06-18,2,80.9292119214197
2017-06-19,2,211.413108053449
2017-06-20,2,196.2581459185
2017-06-21,2,174.256178695658
2017-06-22,2,205.601877847517
2017-06-23,2,210.347782281942
2017-06-24,2,219.985389030402
2017-06-25,2,93.0233057930549
2017-06-26,2,156.911452259122
2017-06-27,2,180.868255453034
2017-06-28,2,134.019488740579
2017-06-29,2,196.724348444621
2017-06-30,2,156.206201347294
2017-07-01,2,177.714080369678
2017-07-02,2,296.456483591954
2017-07-05,2,189.006804424241
2017-07-06,2,187.743135790826
2017-07-07,2,230.144299112762
2017-07-08,2,146.235775703104
2017-07-10,2,178.911595117475
2017-07-11,2,175.254706844274
2017-07-12,2,253.525790945003
2017-07-13,2,206.684631310745
2017-07-14,2,167.954086254083
2017-07-15,2,181.796831686967
2017-07-17,2,207.898615399748
2017-07-18,2,200.919763026525
2017-07-19,2,172.677131754439
2017-07-20,2,227.0404772381
2017-07-21,2,193.49306985259
2017-07-22,2,123.413539482129
2017-07-24,2,247.197019352044
2017-07-25,2,207.017693246081
2017-07-26,2,194.144823011115
2017-07-27,2,201.646006609826
2017-07-28,2,196.756646111239
2017-07-29,2,138.020371138501
2017-07-31,2,208.913722616275
2017-08-01,2,209.413971053973
2017-08-02,2,188.535813883961
2017-08-03,2,207.317738803755
2017-08-04,2,187.806731327602
2017-08-05,2,166.956962999945
2017-08-06,2,306.081709438224
2017-08-07,2,190.75024790977
2017-08-08,2,191.855637823821
2017-08-09,2,206.754945578748
2017-08-10,2,213.476657632925
2017-08-11,2,179.718184480522
2017-08-12,2,192.331657058551
2017-08-14,2,182.966117283773
2017-08-15,2,146.991743737041
2017-08-16,2,181.139588838701
2017-08-17,2,195.318319009825
2017-08-18,2,225.447420770143
2017-08-19,2,154.259116750119
2017-08-21,2,210.322945759977
2017-08-22,2,208.245435835513
2017-08-23,2,161.488800336107
2017-08-24,2,200.239948773427
2017-08-25,2,153.602104216586
2017-08-26,2,121.358936580126
2017-08-28,2,203.108374168265
2017-08-29,2,165.613677860185
2017-08-30,2,152.795711448594
2017-08-31,2,237.935419468174
2017-09-01,2,206.677570590496
2017-09-02,2,166.2527858546
2017-09-03,2,371.381341486348
2017-09-04,2,221.401937075535
2017-09-05,2,201.714503925796
2017-09-06,2,190.945949598085
2017-09-07,2,202.045190166002
2017-09-08,2,180.678742442056
2017-09-09,2,159.739685792282
2017-09-11,2,207.844719355535
2017-09-12,2,185.46986535892
2017-09-13,2,136.515006597296
2017-09-14,2,184.33779187818
2017-09-15,2,243.160104182211
2017-09-16,2,174.212236670195
2017-09-18,2,247.327088824249
2017-09-19,2,192.18952114586
2017-09-20,2,198.16197880447
2017-09-21,2,208.885548452472
2017-09-22,2,199.785486615063
2017-09-23,2,172.310398698126
2017-09-24,2,287.534803378923
2017-09-25,2,205.940551876647
2017-09-26,2,224.804659582412
2017-09-27,2,188.635008373452
2017-09-28,2,220.678168171937
2017-09-29,2,230.800645817051
2017-09-30,2,173.364614813308
2017-10-01,2,117.253344104241
2017-10-02,2,221.643132557921
2017-10-04,2,204.142319514467
2017-10-05,2,168.021562693555
2017-10-06,2,223.303768097432
2017-10-07,2,120.763968604952
2017-10-09,2,261.519425530933
2017-10-10,2,199.736956207931
2017-10-11,2,201.405963704335
2017-10-12,2,256.712100369544
2017-10-13,2,272.153997576037
2017-10-14,2,180.769481599037
2017-10-16,2,208.517239631907
2017-10-17,2,240.233744185665
2017-10-18,2,253.19455416312
2017-10-19,2,255.175442267674
2017-10-20,2,188.544856091215
2017-10-21,2,193.315187284113
2017-10-24,2,198.417504071834
2017-10-25,2,194.339943343033
2017-10-26,2,227.632021364439
2017-10-27,2,239.194843043354
2017-10-28,2,172.498635314987
2017-10-30,2,229.40568249635
2017-11-01,2,217.580042017054
2017-11-02,2,226.34506154134
2017-11-03,2,205.847722722869
2017-11-04,2,206.699772929351
2017-11-05,2,81.0952604233106
2017-11-06,2,223.711261247665
2017-11-07,2,199.915899095942
2017-11-08,2,210.635339868162
2017-11-09,2,212.753289343478
2017-11-10,2,186.949610742073
2017-11-11,2,151.612956725195
2017-11-13,2,244.810389348989
2017-11-14,2,200.851393344127
2017-11-15,2,183.141209278443
2017-11-16,2,210.378251924389
2017-11-17,2,225.613365511804
2017-11-18,2,153.782637772774
2017-11-20,2,265.161389071298
2017-11-21,2,222.888125318828
2017-11-22,2,201.797702751727
2017-11-23,2,238.596103715054
2017-11-24,2,249.518297237722
2017-11-25,2,202.42652783046
2017-11-27,2,236.812369456696
2017-11-28,2,216.702506245033
2017-11-29,2,182.349403785589
2017-11-30,2,260.81709329277
2017-12-01,2,222.979331833158
2017-12-02,2,202.645797354824
2017-12-04,2,222.659660829956
2017-12-05,2,210.51439523418
2017-12-06,2,212.218684937575
2017-12-07,2,263.488796149585
2017-12-08,2,178.150118582756
2017-12-09,2,187.431220307058
2017-12-11,2,219.50064954883
2017-12-12,2,240.481674874998
2017-12-13,2,259.386318937516
2017-12-14,2,242.932946538757
2017-12-15,2,242.908627273973
2017-12-16,2,239.223418398791
2017-12-18,2,239.464892236618
2017-12-19,2,254.47420037775
2017-12-20,2,246.902081766264
2017-12-21,2,283.69173267361
2017-12-22,2,306.538470793182
2017-12-23,2,188.931453778441
2017-12-27,2,264.812521967765
2017-12-28,2,232.350915960017
2017-12-29,2,249.533774303136
2017-12-30,2,162.595025047731
2018-01-02,2,207.721976936849
2018-01-03,2,167.186615737501
2018-01-04,2,211.570740934592
2018-01-05,2,178.516027879921
2018-01-06,2,131.363942574672
2018-01-08,2,238.346682837399
2018-01-09,2,203.630206836981
2018-01-10,2,214.403164815765
2018-01-11,2,177.64184694356
2018-01-12,2,177.027626740746
2018-01-13,2,138.530284557428
2018-01-15,2,201.206011068852
2018-01-16,2,205.894233367174
2018-01-17,2,188.352172477946
2018-01-18,2,215.758258679907
2018-01-19,2,162.693834013872
2018-01-20,2,146.076233879404
2018-01-22,2,156.808509940245
2018-01-23,2,212.942724842985
2018-01-24,2,197.561572130006
2018-01-25,2,192.290508942027
2018-01-26,2,184.431314852348
2018-01-27,2,185.880377785291
2018-01-29,2,173.209721094244
2018-01-30,2,199.172387896278
2018-01-31,2,195.239886948825
2018-02-01,2,206.59385198089
2018-02-02,2,234.759924754284
2018-02-03,2,134.283685973996
2018-02-05,2,228.888114056975
2018-02-06,2,212.480665938331
2018-02-07,2,201.881697411214
2018-02-08,2,182.992365812546
2018-02-10,2,331.634128152835
2018-02-12,2,184.730321403713
2018-02-13,2,211.424376578278
2018-02-14,2,180.981359649137
2018-02-15,2,193.916636771333
2018-02-16,2,215.652918139175
2018-02-17,2,131.380499282215
2018-02-19,2,193.313323372559
2018-02-20,2,162.367544365221
2018-02-21,2,162.915291173906
2018-02-22,2,227.445410348829
2018-02-23,2,210.801765380103
2018-02-24,2,136.005847501641
2018-02-26,2,199.416010338039
2018-02-27,2,192.498811103
2018-02-28,2,175.111501073676
2018-03-01,2,200.494590772695
2018-03-02,2,191.109150888961
2018-03-03,2,151.011623040233
2018-03-04,2,116.255051691099
2018-03-05,2,244.568639924997
2018-03-06,2,191.003265250067
2018-03-07,2,173.081662194849
2018-03-08,2,202.442091715473
2018-03-09,2,184.233594902059
2018-03-10,2,126.294523949311
2018-03-12,2,229.859427692625
2018-03-13,2,177.63942049514
2018-03-14,2,202.143209672133
2018-03-15,2,236.211346398462
2018-03-16,2,196.868475759397
2018-03-17,2,130.5976268864
2018-03-19,2,233.851008543948
2018-03-20,2,240.738845993501
2018-03-21,2,189.088099399125
2018-03-22,2,177.860263885558
2018-03-23,2,216.722184861969
2018-03-24,2,160.809951464446
2018-03-26,2,237.176193725339
2018-03-27,2,259.542516545405
2018-03-28,2,272.664962004991
2018-03-29,2,308.551717973489
2018-03-31,2,203.29331038942
2018-04-01,2,99.3870960558002
2018-04-03,2,205.857507866241
2018-04-04,2,206.037269833897
2018-04-05,2,196.651906962904
2018-04-06,2,169.819147718324
2018-04-07,2,139.729962500703
2018-04-09,2,195.418860733076
2018-04-10,2,171.211676507281
2018-04-11,2,216.801247015125
2018-04-12,2,171.90629999269
2018-04-13,2,205.514186313125
2018-04-14,2,140.089265199522
2018-04-16,2,244.773754408608
2018-04-17,2,199.433569853984
2018-04-18,2,169.342909417375
2018-04-19,2,217.01842220331
2018-04-20,2,199.764095476112
2018-04-21,2,140.235913656015
2018-04-23,2,190.759004642091
2018-04-24,2,206.516841147667
2018-04-25,2,226.170612294411
2018-04-26,2,224.095697552474
2018-04-27,2,202.06270508159
2018-04-28,2,140.663016173544
2018-04-29,2,112.222575447367
2018-04-30,2,259.024575046627
2018-05-02,2,197.344774630696
2018-05-03,2,225.863192163022
2018-05-04,2,209.53108465699
2018-05-05,2,141.800338174474
2018-05-06,2,270.493890121886
2018-05-07,2,180.053020817173
2018-05-08,2,221.901570353689
2018-05-09,2,213.391453353348
2018-05-11,2,171.025005331521
2018-05-12,2,129.031806378276
2018-05-14,2,191.093286496505
2018-05-15,2,202.428482939703
2018-05-16,2,177.137657538949
2018-05-17,2,200.054877533313
2018-05-18,2,193.862581045478
2018-05-19,2,135.399699326197
2018-05-22,2,188.22182356318
2018-05-23,2,157.720911986812
2018-05-24,2,204.451725829471
2018-05-25,2,204.290518568387
2018-05-26,2,165.768622289635
2018-05-28,2,197.544907236474
2018-05-29,2,209.807061697834
2018-05-30,2,184.772661054372
2018-05-31,2,222.480994509877
2018-06-01,2,197.434744443288
2018-06-02,2,180.8697747448
2018-06-03,2,322.678821388415
2018-06-04,2,203.143104230633
2018-06-05,2,207.010646304276
2018-06-06,2,171.036042127875
2018-06-07,2,236.387519336388
2018-06-08,2,213.316481893373
2018-06-09,2,177.755268583129
2018-06-11,2,192.308584110345
2018-06-12,2,224.227766763026
2018-06-13,2,233.376372723869
2018-06-14,2,260.01967914428
2018-06-15,2,209.340070244313
2018-06-16,2,252.81269635655
2018-06-17,2,105.235618364756
2018-06-18,2,285.556421911152
2018-06-19,2,228.771453400913
2018-06-20,2,259.503428315468
2018-06-21,2,283.65524647802
2018-06-22,2,288.947411536731
2018-06-23,2,262.308249744017
2018-06-24,2,77.5895379537823
2018-06-25,2,251.296667332537
2018-06-26,2,223.656095144184
2018-06-27,2,187.75410194488
2018-06-28,2,224.637917432735
2018-06-29,2,227.131239596241
2018-06-30,2,141.630338564777
2018-07-01,2,358.926633736657
2018-07-02,2,242.82159331441
2018-07-03,2,213.870577160786
2018-07-04,2,189.963143872065
2018-07-05,2,218.87251837856
2018-07-06,2,206.950953486034
2018-07-07,2,184.65551277243
2018-07-09,2,273.502424682767
2018-07-10,2,242.279226337969
2018-07-11,2,244.759319010925
2018-07-12,2,229.888574776891
2018-07-13,2,237.521892348662
2018-07-14,2,179.325960644181
2018-07-16,2,215.620417420363
2018-07-17,2,203.181172586189
2018-07-18,2,208.53063500522
2018-07-19,2,224.204338870099
2018-07-20,2,195.40740726018
2018-07-21,2,146.667031793541
2018-07-23,2,249.699962134667
2018-07-24,2,187.195146259815
2018-07-25,2,202.898550697278
2018-07-26,2,217.441013706587
2018-07-27,2,200.033301259845
2018-07-28,2,146.591668487054
2018-07-30,2,208.540875772335
2018-07-31,2,220.49202699242
2018-08-01,2,258.144666012384
2018-08-02,2,241.902839406368
2018-08-03,2,231.020631788802
2018-08-04,2,196.284214242141
2018-08-05,2,331.248353478334
2018-08-06,2,245.836454270474
2018-08-07,2,222.101667317735
2018-08-08,2,178.189307061541
2018-08-09,2,196.433798200855
2018-08-10,2,241.824125874626
2018-08-11,2,168.245585538998
2018-08-13,2,213.38035847711
2018-08-14,2,208.396554793348
2018-08-15,2,225.730018072109
2018-08-16,2,212.079212470383
2018-08-17,2,195.805959622796
2018-08-18,2,186.758599326599
2018-08-22,2,175.962903062339
2018-08-23,2,185.130969825206
2018-08-24,2,192.224225566235
2018-08-25,2,185.198224449523
2018-08-27,2,196.937252424185
2018-08-28,2,173.691609815378
2018-08-29,2,229.51356340445
2018-08-30,2,150.25453747336
2018-08-31,2,215.443245893092
2018-09-01,2,164.36134711411
2018-09-02,2,355.320679956674
2018-09-03,2,219.486318007497
2018-09-04,2,220.138333082474
2018-09-05,2,202.223138745841
2018-09-06,2,213.605619525193
2018-09-07,2,194.06075691137
2018-09-08,2,161.794390202307
2018-09-10,2,257.104150693267
2018-09-11,2,198.291300076753
2018-09-12,2,191.920734420773
2018-09-13,2,199.808361113126
2018-09-14,2,180.817490392597
2018-09-15,2,186.109149045664
2018-09-17,2,275.262028663621
2018-09-18,2,219.68099021544
2018-09-19,2,190.284090208565
2018-09-20,2,225.756326095053
2018-09-21,2,169.802493941819
2018-09-22,2,174.526334952617
2018-09-24,2,219.438037703851
2018-09-25,2,235.243477136534
2018-09-26,2,257.485679185269
2018-09-27,2,252.234090320039
2018-09-28,2,211.800579266994
2018-09-29,2,187.421007935678
2018-09-30,2,329.289019343152
2018-10-01,2,226.839812402546
2018-10-02,2,223.615641916687
2018-10-04,2,242.624984360995
2018-10-05,2,186.559172200755
2018-10-06,2,175.923638019893
2018-10-07,2,116.541930959065
2018-10-08,2,254.399990467776
2018-10-09,2,246.609683883577
2018-10-10,2,232.697427925873
2018-10-11,2,257.08995986551
2018-10-12,2,209.109577802848
2018-10-13,2,158.202456928154
2018-10-15,2,254.124732442509
2018-10-16,2,237.869243668815
2018-10-17,2,219.083939405082
2018-10-18,2,214.762207850648
2018-10-19,2,248.594527052979
2018-10-20,2,164.174471421221
2018-10-22,2,247.278419959736
2018-10-23,2,211.537500995219
2018-10-24,2,217.113952674438
2018-10-25,2,263.063994435779
2018-10-26,2,247.418890874185
2018-10-27,2,196.138734502313
2018-10-29,2,246.066115305764
2018-10-30,2,255.306032798557
2018-11-01,2,251.230634610081
2018-11-02,2,225.213938776316
2018-11-03,2,227.680903321169
2018-11-04,2,98.2750586609416
2018-11-05,2,223.850340138795
2018-11-06,2,203.697053604982
2018-11-07,2,225.733548969982
2018-11-08,2,267.593001253571
2018-11-09,2,212.112560871964
2018-11-10,2,182.607843465422
2018-11-12,2,223.136124037699
2018-11-13,2,252.592362645208
2018-11-14,2,214.215959400656
2018-11-15,2,253.324784537717
2018-11-16,2,206.84659479833
2018-11-17,2,183.422488068964
2018-11-19,2,223.144336753967
2018-11-20,2,237.379318837089
2018-11-21,2,238.680110910977
2018-11-22,2,213.170953648596
2018-11-23,2,228.731357493468
2018-11-24,2,196.446832434147
2018-11-26,2,275.343349800675
2018-11-27,2,239.998489918406
2018-11-28,2,250.214149504772
2018-11-29,2,272.978247297961
2018-12-01,2,279.740152411163
2018-12-03,2,255.307194430744
2018-12-04,2,255.605628698606
2018-12-05,2,287.909120457085
2018-12-06,2,272.380376032084
2018-12-07,2,250.276744054703
2018-12-08,2,233.343341954271
2018-12-10,2,261.88428793371
2018-12-11,2,264.232620878713
2018-12-12,2,261.652196264265
2018-12-13,2,240.366408605261
2018-12-14,2,260.667829727039
2018-12-15,2,283.868460411557
2018-12-17,2,276.300270625794
2018-12-18,2,274.404068787581
2018-12-19,2,289.363037898584
2018-12-20,2,296.54671097272
2018-12-21,2,380.935458806588
2018-12-22,2,244.794289128908
2018-12-24,2,201.941149509984
2018-12-27,2,301.145634160443
2018-12-28,2,298.252510542364
2018-12-29,2,185.896629372562
2018-12-31,2,200.547748837058
2019-01-02,2,203.467344486622
2019-01-03,2,232.912033766991
2019-01-04,2,222.64531996901
2019-01-05,2,200.998510046007
2019-01-07,2,219.119513628916
2019-01-08,2,217.409709770171
2019-01-09,2,241.086977089226
2019-01-10,2,186.805499268834
2019-01-11,2,196.157148673219
2019-01-12,2,145.124724479486
2019-01-16,2,246.280940609617
2019-01-17,2,152.799880677723
2019-02-07,2,803.033242888571
2019-02-08,2,228.154755715285
2019-02-09,2,156.105133138006
2019-02-11,2,242.607350708831
2019-02-12,2,217.85622423359
2019-02-13,2,219.535921218126
2019-02-14,2,250.896195779653
2019-02-15,2,183.861334651309
2019-02-16,2,209.961506953189
2019-02-18,2,262.855128077287
2019-02-19,2,194.895016276054
2019-02-20,2,208.243258690776
2019-02-21,2,227.361101216618
2019-02-22,2,221.072102624114
2019-02-23,2,164.060261445508
2019-02-25,2,238.646398986919
2019-02-26,2,211.649175327688
2019-02-27,2,254.416180759628
2019-02-28,2,265.537483218572
2019-03-02,2,522.927384180939
2019-03-03,2,115.836134810629
2019-03-04,2,205.659104705862
2019-03-05,2,180.92780163932
2019-03-06,2,213.474797614948
2019-03-07,2,220.240764415819
2019-03-08,2,190.20102053267
2019-03-09,2,195.222106962849
2019-03-11,2,200.933316812149
2019-03-12,2,277.337339235239
2019-03-13,2,201.182237775486
2019-03-14,2,250.483709333469
2019-03-15,2,219.060607641446
2019-03-16,2,174.47307534447
2019-03-18,2,184.994141699326
2019-03-19,2,238.93943307483
2019-03-20,2,241.57750309506
2019-03-21,2,233.840226152025
2019-03-22,2,207.682942619638
2019-03-23,2,175.741631404258
2019-03-25,2,256.590520878543
2019-03-26,2,237.240947606983
2019-03-27,2,235.911140863674
2019-03-28,2,237.788319283382
2019-03-29,2,236.579887693561
2019-03-30,2,189.288945371994
2019-04-01,2,296.823685173987
2019-04-02,2,306.762249130423
2019-04-03,2,257.864039234603
2019-04-04,2,280.470480282354
2019-04-05,2,252.909458447147
2019-04-06,2,208.049129715581
2019-04-07,2,416.388128870712
2019-04-08,2,256.616101741819
2019-04-09,2,265.654106091737
2019-04-10,2,288.802451823478
2019-04-11,2,264.259865754842
2019-04-12,2,292.607817557754
2019-04-13,2,167.1872844489
2019-04-15,2,287.189556948982
2019-04-16,2,268.202372825255
2019-04-17,2,215.773140161545
2019-04-18,2,391.716198195135
2019-04-20,2,286.45627564913
2019-04-23,2,267.934061810692
2019-04-25,2,232.75204298176
2019-04-26,2,304.340807319063
2019-04-27,2,205.56484113238
2019-04-28,2,116.88710804969
2019-04-29,2,282.630544232325
2019-04-30,2,313.724472671864
2019-05-02,2,274.834588087186
2019-05-03,2,225.761428542057
2019-05-04,2,189.306893102307
2019-05-05,2,418.826035753258
2019-05-06,2,262.074362085067
2019-05-07,2,217.308680715655
2019-05-08,2,224.439790451816
2019-05-09,2,227.790887610544
2019-05-10,2,221.578432625245
2019-05-11,2,183.101156110223
2019-05-13,2,210.367166767017
2019-05-14,2,220.996222571287
2019-05-15,2,218.398086927966
2019-05-16,2,252.167116895282
2019-05-17,2,194.85345758962
2019-05-18,2,191.108095473065
2019-05-20,2,233.636759241873
2019-05-21,2,224.711806263463
2019-05-22,2,198.964934583483
2019-05-23,2,264.485238793199
2019-05-24,2,212.65125127515
2019-05-25,2,160.297111243723
2019-05-27,2,193.051082552803
2019-05-28,2,266.827473900596
2019-05-29,2,253.335415224562
2019-05-31,2,252.802429706226
2019-06-01,2,201.515844379688
2019-06-02,2,442.364938110865
2019-06-03,2,210.57093713282
2019-06-04,2,210.235608860333
2019-06-05,2,166.238661065115
2019-06-06,2,238.780510442913
2019-06-07,2,217.485578320294
2019-06-08,2,253.851268199602
2019-06-11,2,237.335940346178
2019-06-12,2,204.504528220827
2019-06-13,2,205.997174249956
2019-06-14,2,208.333839757841
2019-06-15,2,141.93171344811
2019-06-17,2,218.913818394631
2019-06-18,2,239.32974485289
2019-06-19,2,249.3042912648
2019-06-20,2,268.536076776949
2019-06-21,2,244.879376724402
2019-06-22,2,270.499654110937
2019-06-23,2,122.524848265268
2019-06-24,2,276.97249154768
2019-06-25,2,272.837681051837
2019-06-26,2,233.951052463244
2019-06-27,2,266.097869958213
2019-06-28,2,268.506811394966
2019-06-29,2,238.210496197535
2019-06-30,2,107.8316146807
2019-07-01,2,251.631197926735
2019-07-02,2,247.317721996653
2019-07-03,2,265.185540714491
2019-07-04,2,238.800181302855
2019-07-05,2,236.999137465528
2019-07-06,2,202.659739394162
2019-07-07,2,371.480463539828
2019-07-08,2,248.943062444418
2019-07-09,2,235.009271253577
2019-07-11,2,233.432137484739
2019-07-12,2,185.425053302309
2019-07-13,2,167.981901250075
2019-07-15,2,295.184745628041
2019-07-16,2,261.722928145138
2019-07-17,2,264.990273073723
2019-07-18,2,268.990148521033
2019-07-19,2,243.518343581458
2019-07-20,2,231.020582952078
2019-07-22,2,280.81724484346
2019-07-23,2,226.35821407722
2019-07-24,2,175.373932388042
2019-07-25,2,210.378800442558
2019-07-26,2,203.834091185678
2019-07-27,2,214.933654599934
2019-07-29,2,265.541486262746
2019-07-30,2,291.874518894621
2019-07-31,2,295.456669605828
2019-08-01,2,296.004428283442
2019-08-02,2,258.698691091082
2019-08-03,2,215.024499736087
2019-08-04,2,491.25951405394
2019-08-05,2,281.749394469537
2019-08-06,2,266.854783649681
2019-08-07,2,266.636025919808
2019-08-08,2,279.942638739685
2019-08-09,2,242.991269393584
2019-08-10,2,188.224429421706
2019-08-12,2,253.904236543768
2019-08-13,2,305.712702630783
2019-08-14,2,264.200049018394
2019-08-15,2,274.318839630744
2019-08-16,2,240.365539210408
2019-08-17,2,214.083893343026
2019-08-19,2,301.280419785221
2019-08-20,2,297.782872003521
2019-08-21,2,232.322209636646
2019-08-22,2,263.460837880715
2019-08-23,2,226.651119514481
2019-08-24,2,192.974563484106
2019-08-26,2,175.234941935673
2019-08-27,2,249.383118560491
2019-08-28,2,225.24877071651
2019-08-29,2,295.837992048279
2019-08-30,2,272.229026081195
2019-08-31,2,221.70237800105
2019-09-01,2,352.651087585226
2019-09-02,2,301.916220870739
2019-09-03,2,205.866851111325
2019-09-04,2,231.769939389434
2019-09-05,2,234.055610709168
2019-09-06,2,260.878558240008
2019-09-07,2,235.062618030772
2019-09-09,2,212.459123910183
2019-09-10,2,242.785756689317
2019-09-11,2,234.546617321778
2019-09-12,2,250.564845966969
2019-09-13,2,228.044347259195
2019-09-14,2,196.182970499849
2019-09-16,2,272.495412073954
2019-09-17,2,269.505807031388
2019-09-18,2,263.785601014997
2019-09-19,2,246.266224493711
2019-09-20,2,259.743008683344
2019-09-21,2,190.167878110617
2019-09-23,2,292.124776141362
2019-09-24,2,267.096727686088
2019-09-25,2,230.923405770275
2019-09-26,2,237.377723170602
2019-09-27,2,197.141341371249
2019-09-28,2,230.811367875417
2019-09-30,2,264.376248862334
2019-10-01,2,245.372528109458
2019-10-02,2,264.775921525128
2019-10-03,2,194.487426315511
2019-10-04,2,299.689367677572
2019-10-05,2,223.785467783437
2019-10-07,2,275.767890949872
2019-10-08,2,213.435878626601
2019-10-09,2,224.370452400892
2019-10-10,2,188.366587942244
2019-10-11,2,211.267406757665
2019-10-12,2,187.96573809327
2019-10-13,2,227.646201153742
2019-10-14,2,222.903272599392
2019-10-15,2,287.527882736012
2019-10-16,2,223.253874154678
2019-10-17,2,233.260337453121
2019-10-18,2,230.234863194894
2019-10-19,2,198.913522660893
2019-10-21,2,236.650678064793
2019-10-22,2,217.644686989334
2019-10-23,2,178.510357955286
2019-10-24,2,243.090218247639
2019-10-25,2,215.758428651553
2019-10-26,2,184.834327110531
2019-10-28,2,216.845332981389
2019-10-29,2,245.788514773399
2019-10-30,2,283.204264225933
2019-11-01,2,221.287473388973
2019-11-02,2,148.56269908079
2019-11-03,2,93.2721261148035
2019-11-04,2,243.872534361519
2019-11-05,2,227.606670085064
2019-11-06,2,234.293585181127
2019-11-07,2,237.549274946402
2019-11-08,2,253.599260749212
2019-11-09,2,251.275553630695
2019-11-11,2,252.188558716476
2019-11-12,2,246.829986619195
2019-11-13,2,269.485991474472
2019-11-14,2,271.281272815675
2019-11-15,2,264.077627237244
2019-11-16,2,204.50224315415
2019-11-18,2,292.615336278154
2019-11-19,2,245.67123321845
2019-11-20,2,258.454899524607
2019-11-21,2,267.684122943108
2019-11-22,2,241.234940510188
2019-11-23,2,186.345364898733
2019-11-25,2,280.599865795647
2019-11-26,2,233.780914951824
2019-11-27,2,268.323557541391
2019-11-28,2,219.225490940546
2019-11-29,2,293.15595258907
2019-11-30,2,210.446933230696
2019-12-02,2,274.78946478869
2019-12-03,2,280.86869216372
2019-12-04,2,268.360626311347
2019-12-05,2,281.771915408732
2019-12-06,2,238.484209671741
2019-12-07,2,251.247996346114
2019-12-09,2,296.980460978283
2019-12-10,2,263.727387937744
2019-12-11,2,290.557020276035
2019-12-12,2,325.410942059606
2019-12-13,2,262.202549386766
2019-12-14,2,221.786120918271
2019-12-16,2,271.633430376106
2019-12-17,2,314.748468755821
2019-12-18,2,297.271492437778
2019-12-19,2,292.862322368043
2019-12-20,2,334.992679081975
2019-12-21,2,256.200562899083
2019-12-23,2,288.573230163029
2019-12-24,2,194.993221744316
2019-12-27,2,242.172722885515
2019-12-28,2,212.955521741975
2019-12-30,2,275.954569264267
2019-12-31,2,158.963177852649
2020-01-02,2,223.473665201439
2020-01-03,2,203.97823113793
2020-01-04,2,170.269877099727
2020-01-06,2,197.956430325109
2020-01-07,2,240.273357929878
2020-01-08,2,229.769056663856
2020-01-09,2,200.409225539576
2020-01-10,2,218.992845703912
