# 1st dimension: Re = np.logspace(np.log10(1.4e6), np.log10(1.05e7), 20); 2nd dimension: alpha = np.arange(-5., 5.5, .5)
-2.821125090122222900e-01,-2.274814844131469727e-01,-1.724268198013305664e-01,-1.176068484783172607e-01,nan,-1.038497779518365860e-02,4.368956759572029114e-02,9.834893047809600830e-02,1.516983360052108765e-01,2.049616873264312744e-01,2.585934400558471680e-01,3.117117583751678467e-01,3.547740876674652100e-01,4.019718468189239502e-01,nan,5.117475390434265137e-01,5.638758540153503418e-01,6.150985360145568848e-01,6.689939498901367188e-01,7.222561836242675781e-01,nan
-2.834696769714355469e-01,-2.272110730409622192e-01,-1.736382097005844116e-01,-1.187829077243804932e-01,-6.424285471439361572e-02,-1.091642212122678757e-02,4.334186762571334839e-02,9.789910167455673218e-02,1.519768685102462769e-01,2.051714658737182617e-01,2.584574520587921143e-01,3.110807836055755615e-01,3.549663722515106201e-01,4.024150967597961426e-01,4.495513737201690674e-01,5.113919377326965332e-01,5.636734962463378906e-01,6.161360740661621094e-01,nan,7.235153913497924805e-01,7.755147814750671387e-01
-2.838156819343566895e-01,-2.287907749414443970e-01,-1.748780906200408936e-01,-1.198746114969253540e-01,-6.499738246202468872e-02,-1.165138650685548782e-02,4.303826019167900085e-02,9.717096388339996338e-02,1.518488526344299316e-01,2.055999636650085449e-01,2.589132189750671387e-01,3.102872371673583984e-01,3.549605607986450195e-01,4.027568697929382324e-01,4.521351754665374756e-01,5.100383758544921875e-01,5.638019442558288574e-01,6.171623468399047852e-01,nan,nan,nan
-2.842177748680114746e-01,-2.300650328397750854e-01,nan,-1.210996881127357483e-01,-6.569600850343704224e-02,-1.243277732282876968e-02,4.248426109552383423e-02,9.730450063943862915e-02,1.512362957000732422e-01,2.052568644285202026e-01,2.590306103229522705e-01,3.090646564960479736e-01,3.547498285770416260e-01,4.029550254344940186e-01,4.544264972209930420e-01,nan,5.647097826004028320e-01,6.182249784469604492e-01,nan,nan,nan
-2.853841781616210938e-01,-2.313841581344604492e-01,nan,-1.219922155141830444e-01,-6.661338359117507935e-02,-1.251282077282667160e-02,4.163740947842597961e-02,9.706152975559234619e-02,1.515048742294311523e-01,2.051147818565368652e-01,2.588963508605957031e-01,3.081911504268646240e-01,3.539940714836120605e-01,4.035283029079437256e-01,4.557853341102600098e-01,5.050379037857055664e-01,5.648725032806396484e-01,6.192966699600219727e-01,6.735896468162536621e-01,7.272204756736755371e-01,nan
-2.867118120193481445e-01,-2.324711978435516357e-01,nan,-1.226002350449562073e-01,-6.772712618112564087e-02,-1.298559457063674927e-02,4.144847765564918518e-02,9.624581784009933472e-02,1.513532102108001709e-01,2.052734494209289551e-01,2.589434683322906494e-01,3.073101043701171875e-01,3.529969751834869385e-01,4.043436944484710693e-01,4.567824006080627441e-01,5.084803104400634766e-01,5.657845139503479004e-01,nan,6.746737957000732422e-01,7.284260988235473633e-01,nan
nan,nan,nan,nan,-6.810458749532699585e-02,-1.383573189377784729e-02,4.123883694410324097e-02,9.597682207822799683e-02,1.506490409374237061e-01,2.046356350183486938e-01,2.583024799823760986e-01,3.066599667072296143e-01,3.524953722953796387e-01,4.050544202327728271e-01,4.582290649414062500e-01,5.105458498001098633e-01,5.596212148666381836e-01,6.214934587478637695e-01,6.757431626319885254e-01,7.295522689819335938e-01,nan
nan,nan,nan,-1.245594322681427002e-01,-6.856147944927215576e-02,-1.440657768398523331e-02,4.068245366215705872e-02,9.585479646921157837e-02,1.505231112241744995e-01,2.047653496265411377e-01,2.572382092475891113e-01,3.060655891895294189e-01,3.524652421474456787e-01,4.056168794631958008e-01,4.595520198345184326e-01,5.127137303352355957e-01,5.629702806472778320e-01,nan,nan,nan,7.856006622314453125e-01
nan,nan,nan,-1.250851601362228394e-01,-6.939080357551574707e-02,-1.450845692306756973e-02,3.997446969151496887e-02,9.517077356576919556e-02,1.500952541828155518e-01,2.044069916009902954e-01,2.561779618263244629e-01,3.053667545318603516e-01,3.527069389820098877e-01,4.064242839813232422e-01,4.603888392448425293e-01,5.141976475715637207e-01,5.668313503265380859e-01,6.225364208221435547e-01,nan,nan,7.869134545326232910e-01
nan,nan,-1.814169138669967651e-01,-1.254667639732360840e-01,-7.030856609344482422e-02,-1.503429654985666275e-02,3.996722400188446045e-02,9.481046348810195923e-02,1.495385617017745972e-01,2.040180116891860962e-01,2.549672722816467285e-01,3.045323193073272705e-01,3.530399501323699951e-01,nan,4.616879224777221680e-01,5.158535242080688477e-01,5.693761110305786133e-01,6.182934045791625977e-01,nan,nan,7.881151437759399414e-01
nan,nan,-1.820934116840362549e-01,-1.261808425188064575e-01,-7.049831002950668335e-02,-1.589692942798137665e-02,3.941575065255165100e-02,9.474778175354003906e-02,1.493471860885620117e-01,2.038577646017074585e-01,2.538435757160186768e-01,3.038876056671142578e-01,3.538174629211425781e-01,4.079198241233825684e-01,4.627031981945037842e-01,5.171809792518615723e-01,5.713497996330261230e-01,6.227524280548095703e-01,6.801362633705139160e-01,nan,7.892621755599975586e-01
nan,nan,-1.824322938919067383e-01,-1.271348297595977783e-01,nan,-1.606815867125988007e-02,3.885555267333984375e-02,9.388365596532821655e-02,1.487684100866317749e-01,2.032099813222885132e-01,2.527533173561096191e-01,3.034874498844146729e-01,3.546876609325408936e-01,4.088435173034667969e-01,4.637179076671600342e-01,5.184031128883361816e-01,5.728417634963989258e-01,nan,6.768143773078918457e-01,nan,7.903702855110168457e-01
